Scientific name,Family,Svenskt namn,Dyntaxa ID number,Establishment,Red-listed,Time of immigration,Index of invasive concern,Biodiversity relevance,Nectar production,Heat requirement,Cold requirement,Temp. optimum,Continentality,Light,Moisture,Soil reaction (pH),Nitrogen (N),Phosphorus (P),Salinity,Grazing/mowing,Soil disturbance,Longevity,Pollinator dependence,Phenology,Extreme phenology,Seed dormancy,Seed bank,Seed disperser,Nitrogen fixation,Photosynthetic pathway,Mycorrhiza,Carnivory,Parasitism,Unnamed: 34,1 Siliceous rock,2 Ultrabasic rock,3 Calcareous rock,4 Dry heath,5. Dry meadow,6 Steppic meadow,7 Sand steppe,8 Moist heath,9 Moist meadow,10 Moist calcareous meadow,11 Raised bog,12 Poor/acidic fen,13 Intermediate-rich fen,14 Rich/calcareous fen,15 Tall herb/sedge/reed meadow,16 Oligotrophic water & shores,17 Mesotrophic water & shores,18 Eutrophic water & shores,19 sandy/stony/rocky sea shores,20 Sea shore meadows,21 Base-poor wasteland,22 Base-rich wasteland,23. Arable land,24 Gravelly ground,25 Ruderal,"26 Hedgerows, thickets, wood-margins and groves",27 Heath-type deciduous forest,28 Intermediate deciduous forest,29 Herb-rich deciduous forest,30 Alnus glutinosa swamp,31 Fraxinus/Ulmus/Alnus incana swamp,32 Pinus/Betula swamp,33 Picea swamp,34 Heath-type coniferous forest,35 Vaccinium-type coniferous forest,36 Herb-rich coniferous forest,37 Cacareous conifer forest,38 Subalpine Betula forest,taxonKey
Trifolium medium L.,Fabaceae,skogsklöver,221331.0,Resident,Not Red-listed,0.0,0,5.0,6.0,6.0,4.0,8.0,6.0,5.0,3.0,5.0,3.0,3.0,1.0,3.0,2.0,4.0,2a,8.0,1.0,,2.0,Passive,1.0,C3,AM,0.0,0.0,,0,0,0,1,2,1.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,5358812
Trifolium montanum L.,Fabaceae,backklöver,221333.0,Resident,NT,0.0,0,5.0,4.0,10.0,3.0,5.0,7.0,6.0,2.0,8.0,2.0,3.0,1.0,6.0,4.0,4.0,2a,9.0,2.0,2,3.0,Passive,1.0,C3,AM,0.0,0.0,,0,0,3,0,0,7.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5359047
Trifolium pratense L.,Fabaceae,rödklöver,221338.0,Resident,Not Red-listed,0.0,0,6.0,6.0,4.0,2.0,7.0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,6.0,4.0,4.0,2a,7.0,2.0,2,4.0,Passive,1.0,C3,AM,0.0,0.0,,0,0,0,0,1,0.0,0,1.0,2,1,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8324121
Trifolium repens L.,Fabaceae,vitklöver,221339.0,Resident,Not Red-listed,1.0,4,5.0,6.0,3.0,2.0,8.0,5.0,6.0,5.0,6.0,4.0,4.0,2.0,8.0,4.0,4.0,2a,7.0,2.0,2,4.0,Passive,1.0,C3,AM,0.0,0.0,,0,0,0,1,1,1.0,0,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5358748
Trifolium spadiceum L.,Fabaceae,brunklöver,221343.0,Resident,NT,1.0,4,5.0,3.0,4.0,9.0,12.0,8.0,6.0,5.0,6.0,3.0,4.0,1.0,3.0,4.0,1.0,2a,8.0,1.0,2,4.0,Passive,1.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358902
Trifolium striatum L.,Fabaceae,strimklöver,1604.0,Resident,Not Red-listed,0.0,0,5.0,3.0,13.0,2.0,3.0,4.0,6.0,2.0,7.0,3.0,3.0,1.0,4.0,7.0,2.0,1a,7.0,2.0,2,4.0,Passive,1.0,C3,AM,0.0,0.0,,0,0,2,0,0,2.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358683
Triglochin maritima L.,Juncaginaceae,havssälting,219612.0,Resident,Not Red-listed,0.0,0,2.0,1.0,8.0,3.0,6.0,5.0,7.0,8.0,8.0,5.0,4.0,4.0,4.0,6.0,4.0,0b,8.0,1.0,,2.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865368
Triglochin palustris L.,Juncaginaceae,kärrsälting,219613.0,Resident,Not Red-listed,0.0,0,2.0,1.0,3.0,3.0,9.0,4.0,7.0,8.0,6.0,3.0,3.0,2.0,7.0,6.0,4.0,0b,8.0,1.0,,1.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,3,1,0.0,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865280
Tripleurospermum inodorum (L.) Sch. Bip.,Asteraceae,baldersbrå,220394.0,Resident,Not Red-listed,1.0,4,4.0,4.0,6.0,4.0,8.0,5.0,6.0,5.0,7.0,8.0,5.0,3.0,3.0,9.0,1.0,2,7.0,2.0,2,4.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3104179
Tripleurospermum maritimum (L.) W. D. J. Koch,Asteraceae,bårdbaldersbrå,220393.0,Resident,Not Red-listed,0.0,0,2.0,4.0,5.0,3.0,8.0,5.0,7.0,5.0,7.0,9.0,5.0,3.0,3.0,8.0,3.0,2,10.0,3.0,,3.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3104173
Tripolium pannonicum (Jacq.) Dobrocz.,Asteraceae,strandaster,264791.0,Resident,Not Red-listed,0.0,0,2.0,5.0,8.0,3.0,6.0,5.0,7.0,9.0,8.0,8.0,5.0,4.0,3.0,,2.0,,11.0,4.0,3,3.0,AirP,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098616
Trisetum flavescens (L.) P. Beauv.,Poaceae,gullhavre,222705.0,Resident,Not Red-listed,3.0,9.2,3.0,1.0,9.0,4.0,7.0,6.0,5.0,5.0,7.0,4.0,2.0,1.0,6.0,4.0,4.0,0b,8.0,1.0,2,2.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2704389
Trisetum spicatum (L.) K. Richt.,Poaceae,fjällhavre,222708.0,Resident,Not Red-listed,0.0,0,2.0,1.0,1.0,17.0,18.0,,7.0,6.0,7.0,,2.0,1.0,5.0,5.0,4.0,0c,,,2,1.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,2.0,3,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704353
Trisetum subalpestre (Hartm.) Neuman,Poaceae,venhavre,1605.0,Resident,NT,0.0,0,1.0,1.0,4.0,15.0,15.0,,6.0,6.0,7.0,,2.0,1.0,5.0,5.0,4.0,,,,,,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5946724
Trollius europaeus L.,Ranunculaceae,smörbollar,222931.0,Resident,Not Red-listed,0.0,0,3.0,3.0,3.0,6.0,11.0,7.0,5.0,6.0,6.0,7.0,4.0,1.0,5.0,4.0,4.0,2,7.0,2.0,4,3.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,2,1,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3033289
Tulipa gesneriana L.,Liliaceae,tulpan,221934.0,Resident,Not Red-listed,5.0,4,1.0,2.0,11.0,3.0,5.0,8.0,5.0,2.0,7.0,6.0,4.0,1.0,4.0,,4.0,0a,5.0,4.0,,,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5299675
Tulipa sylvestris L.,Liliaceae,vildtulpan,221935.0,Resident,Not Red-listed,1.0,9.2,1.0,2.0,11.0,2.0,4.0,3.0,4.0,4.0,7.0,6.0,4.0,1.0,4.0,1.0,4.0,0a,5.0,4.0,4,,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,5299536
Turritis glabra L.,Brassicaceae,rockentrav,220422.0,Resident,Not Red-listed,0.0,0,2.0,3.0,5.0,2.0,7.0,5.0,6.0,2.0,5.0,5.0,5.0,2.0,3.0,6.0,2.0,0c,7.0,2.0,,2.0,Passive,0.0,C3,None,0.0,0.0,,0,3,0,0,4,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5376000
Tussilago farfara L.,Asteraceae,hästhov,220396.0,Resident,Not Red-listed,0.0,0,4.0,5.0,3.0,3.0,9.0,4.0,5.0,6.0,6.0,5.0,4.0,2.0,2.0,6.0,4.0,1,3.0,6.0,2,2.0,AirP,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3149879
Typha angustifolia L.,Typhaceae,smalkaveldun,222714.0,Resident,Not Red-listed,0.0,0,3.0,1.0,10.0,2.0,4.0,6.0,7.0,11.0,6.0,7.0,3.0,2.0,3.0,2.0,4.0,0c,10.0,3.0,,3.0,AirP,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289461
Typha latifolia L.,Typhaceae,bredkaveldun,222715.0,Resident,Not Red-listed,0.0,0,3.0,1.0,8.0,2.0,5.0,6.0,6.0,10.0,6.0,8.0,4.0,2.0,3.0,2.0,4.0,0c,9.0,2.0,2,3.0,AirP,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289423
Ulex europaeus L.,Fabaceae,ärttörne,221355.0,Resident,Not Red-listed,2.0,10.4,3.0,2.0,12.0,4.0,5.0,3.0,7.0,2.0,5.0,2.0,3.0,1.0,6.0,6.0,4.0,2a,3.0,6.0,3,3.0,Expl,1.0,C3,AM,0.0,0.0,,0,0,0,6,4,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951984
Ulmus glabra Huds.,Ulmaceae,skogsalm,223246.0,Resident,CR,0.0,0,6.0,1.0,6.0,3.0,7.0,3.0,4.0,6.0,7.0,6.0,3.0,1.0,2.0,2.0,4.0,0b,4.0,5.0,,1.0,AirW,0.0,C3,AM/EM,0.0,0.0,,0,1,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,3,0,0,0,0,0,0,0,5361866
Ulmus laevis Pall.,Ulmaceae,vresalm,1628.0,Resident,CR,0.0,0,6.0,1.0,10.0,5.0,7.0,8.0,4.0,7.0,7.0,6.0,3.0,1.0,2.0,2.0,4.0,0b,,,,,AirW,0.0,C3,AM/EM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7303616
Ulmus minor Mill.,Ulmaceae,lundalm,223248.0,Resident,CR,0.0,0,6.0,1.0,13.0,2.0,3.0,4.0,6.0,4.0,7.0,6.0,3.0,1.0,3.0,3.0,4.0,0b,5.0,4.0,2,1.0,AirW,0.0,C3,AM/EM,0.0,0.0,,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,1,1,0,5361865
Ulmus x hollandica Mill.,Ulmaceae,hybridalm,223245.0,Resident,Not Red-listed,0.0,0,5.0,1.0,11.0,2.0,4.0,4.0,5.0,5.0,7.0,6.0,3.0,1.0,2.0,3.0,4.0,0b,4.0,5.0,,1.0,AirW,0.0,C3,AM/EM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,7141604
Urtica dioica L.,Urticaceae,brännässla,223250.0,Resident,Not Red-listed,0.0,0,5.0,1.0,4.0,3.0,8.0,5.0,4.0,5.0,5.0,6.0,5.0,2.0,4.0,1.0,4.0,0b,9.0,2.0,2,4.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,2,2,0,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,7960979
Urtica urens L.,Urticaceae,etternässla,223253.0,Resident,NT,1.0,4,5.0,1.0,7.0,2.0,6.0,4.0,7.0,3.0,6.0,8.0,5.0,2.0,5.0,9.0,1.0,0b,11.0,4.0,,3.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5361815
Utricularia australis R. Br.,Lentibulariaceae,sydbläddra,221851.0,Resident,Not Red-listed,0.0,0,1.0,4.0,9.0,2.0,5.0,7.0,6.0,11.0,3.0,3.0,3.0,1.0,4.0,,4.0,2,10.0,3.0,,,Passive,0.0,C3,None,1.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7297904
Utricularia intermedia Hayne,Lentibulariaceae,dybläddra,221852.0,Resident,Not Red-listed,0.0,0,1.0,4.0,4.0,5.0,10.0,7.0,6.0,10.0,4.0,1.0,2.0,2.0,4.0,,4.0,1,8.0,1.0,,,Passive,0.0,C3,None,1.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,2.0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172413
Utricularia minor L.,Lentibulariaceae,dvärgbläddra,221853.0,Resident,Not Red-listed,0.0,0,1.0,4.0,3.0,3.0,9.0,5.0,7.0,11.0,4.0,1.0,2.0,1.0,4.0,,4.0,1,8.0,1.0,,,Passive,0.0,C3,None,1.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172414
Utricularia ochroleuca R. W. Hartm.,Lentibulariaceae,blekbläddra,221854.0,Resident,Not Red-listed,0.0,0,1.0,4.0,3.0,4.0,10.0,5.0,7.0,11.0,1.0,1.0,2.0,1.0,4.0,,4.0,1,,,,,Passive,0.0,C3,None,1.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172429
Utricularia stygia G. Thor,Lentibulariaceae,sumpbläddra,221855.0,Resident,Not Red-listed,0.0,0,1.0,4.0,7.0,6.0,9.0,7.0,7.0,11.0,4.0,3.0,3.0,1.0,4.0,,4.0,1,,,,,Passive,0.0,C3,None,1.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4087920
Utricularia vulgaris L.,Lentibulariaceae,vattenbläddra,221856.0,Resident,Not Red-listed,0.0,0,1.0,4.0,4.0,2.0,7.0,6.0,6.0,11.0,7.0,5.0,3.0,2.0,4.0,,4.0,2,10.0,3.0,,2.0,Passive,0.0,C3,None,1.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172427
Vaccaria hispanica (Mill.) Rauschert,Caryophyllaceae,åkernejlika,220973.0,Non-resident,Not Red-listed,,,1.0,4.0,12.0,2.0,3.0,6.0,7.0,3.0,6.0,5.0,5.0,2.0,1.0,9.0,1.0,1b,8.0,1.0,1,2.0,Passive,0.0,C3,None,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3085320
Vaccinium corymbosum L.,Ericaceae,amerikanskt blåbär,221155.0,Non-resident,Not Red-listed,,,5.0,5.0,10.0,2.0,4.0,6.0,4.0,,3.0,4.0,3.0,1.0,2.0,,4.0,1a,,,,,Bird,0.0,C3,EriM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,2882849
Vaccinium microcarpum (Turcz. ex Rupr.) Schmalh.,Ericaceae,dvärgtranbär,221156.0,Resident,Not Red-listed,0.0,0,5.0,4.0,3.0,8.0,12.0,5.0,7.0,7.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,0b,8.0,1.0,,,Bird,0.0,C3,EriM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,4.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7135733
Vaccinium myrtillus L.,Ericaceae,blåbär,221157.0,Resident,Not Red-listed,0.0,0,6.0,5.0,3.0,4.0,10.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1a,5.0,4.0,4,2.0,Bird,0.0,C3,EriM,0.0,0.0,,0,0,0,0,0,0.0,0,1.0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,3,0,0,1,2882833
Vaccinium oxycoccos L.,Ericaceae,tranbär,221158.0,Resident,Not Red-listed,0.0,0,5.0,4.0,6.0,5.0,9.0,6.0,6.0,9.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,0b,8.0,1.0,,2.0,Bird,0.0,C3,EriM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,3.0,4.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882940
Vaccinium uliginosum L.,Ericaceae,odon,221159.0,Resident,Not Red-listed,0.0,0,6.0,4.0,2.0,6.0,11.0,6.0,5.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,1b,6.0,3.0,4,2.0,Bird,0.0,C3,EriM,0.0,0.0,,0,0,0,0,0,0.0,0,3.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,8073364
Vaccinium vitis-idaea L.,Ericaceae,lingon,221160.0,Resident,Not Red-listed,0.0,0,6.0,3.0,2.0,5.0,11.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,1b,7.0,2.0,4,2.0,Bird,0.0,C3,EriM,0.0,0.0,,1,0,0,3,0,0.0,0,1.0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2882835
Vahlodea atropurpurea (Wahlenb.) Fr. ex Hartm.,Poaceae,lapptåtel,222717.0,Resident,Not Red-listed,0.0,0,1.0,1.0,2.0,17.0,17.0,,7.0,7.0,4.0,4.0,3.0,1.0,,4.0,4.0,,,,,,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8201976
Valeriana dioica L.,Caprifoliaceae,småvänderot,221049.0,Resident,VU,0.0,0,3.0,5.0,11.0,4.0,6.0,5.0,4.0,7.0,6.0,4.0,3.0,1.0,6.0,2.0,4.0,2,5.0,4.0,,1.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,2,0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2888762
Valeriana officinalis L.,Caprifoliaceae,läkevänderot,221050.0,Resident,Not Red-listed,0.0,0,4.0,5.0,10.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,2.0,2.0,4.0,4.0,2,9.0,2.0,,1.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2888763
Valeriana sambucifolia J. C. Mikan,Caprifoliaceae,flädervänderot,221051.0,Resident,Not Red-listed,0.0,0,3.0,5.0,3.0,3.0,9.0,4.0,4.0,9.0,5.0,7.0,5.0,2.0,2.0,2.0,4.0,2,8.0,1.0,,1.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,8063871
Valerianella dentata (L.) Pollich,Caprifoliaceae,sommarklynne,1644.0,Resident,VU,1.0,4,2.0,3.0,12.0,2.0,3.0,5.0,7.0,2.0,7.0,7.0,5.0,2.0,2.0,8.0,1.0,0c,9.0,2.0,2,4.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888789
Valerianella locusta (L.) Laterr.,Caprifoliaceae,vårklynne,221055.0,Resident,Not Red-listed,0.0,0,3.0,3.0,12.0,2.0,3.0,5.0,6.0,3.0,7.0,7.0,5.0,2.0,3.0,8.0,1.0,0c,4.0,5.0,,2.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2888778
Veratrum album L.,Melanthiaceae,nysrot,221938.0,Resident,Not Red-listed,5.0,9.5,2.0,,4.0,13.0,14.0,8.0,6.0,6.0,6.0,6.0,3.0,1.0,3.0,,4.0,1,,,,,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2742119
Verbascum chaixii Vill.,Scrophulariaceae,franskt kungsljus,221858.0,Resident,Not Red-listed,4.0,14.2,2.0,5.0,13.0,3.0,4.0,4.0,6.0,2.0,5.0,5.0,4.0,1.0,3.0,5.0,4.0,2,10.0,3.0,2,2.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8949622
Verbascum densiflorum Bertol.,Scrophulariaceae,ölandskungsljus,1651.0,Resident,EN,1.0,4,3.0,4.0,13.0,3.0,4.0,5.0,7.0,2.0,7.0,7.0,5.0,1.0,3.0,7.0,2.0,2,9.0,2.0,2,3.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3171939
Verbascum lychnitis L.,Scrophulariaceae,grenigt kungsljus,1652.0,Resident,VU,1.0,12.8,3.0,4.0,12.0,2.0,3.0,4.0,7.0,2.0,8.0,6.0,3.0,1.0,3.0,7.0,2.0,1,9.0,2.0,2,3.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3171947
Verbascum nigrum L.,Scrophulariaceae,mörkt kungsljus,221862.0,Resident,Not Red-listed,0.0,0,3.0,5.0,9.0,3.0,6.0,5.0,6.0,2.0,5.0,5.0,4.0,1.0,3.0,5.0,4.0,2,10.0,3.0,2,3.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3171945
Verbascum phlomoides L.,Scrophulariaceae,läkekungsljus,221865.0,Resident,Not Red-listed,3.0,12.9,3.0,6.0,12.0,3.0,4.0,5.0,7.0,2.0,7.0,7.0,5.0,1.0,3.0,7.0,2.0,2,9.0,2.0,2,2.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3171948
Verbascum phoeniceum L.,Scrophulariaceae,violkungsljus,221866.0,Non-resident,Not Red-listed,,,2.0,4.0,13.0,3.0,4.0,7.0,6.0,2.0,7.0,6.0,4.0,1.0,4.0,6.0,4.0,2,7.0,2.0,2,2.0,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3171951
Verbascum speciosum Schrad.,Scrophulariaceae,praktkungsljus,221869.0,Resident,Not Red-listed,5.0,16.8,3.0,6.0,11.0,3.0,5.0,7.0,7.0,1.0,6.0,7.0,4.0,1.0,3.0,7.0,2.0,2,10.0,3.0,2,,Passive,0.0,C3,AM,0.0,0.0,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3171952
Verbascum thapsus L.,Scrophulariaceae,ljust kungsljus,221870.0,Resident,Not Red-listed,0.0,0,3.0,5.0,9.0,3.0,6.0,5.0,7.0,1.0,6.0,6.0,4.0,1.0,3.0,7.0,2.0,1,9.0,2.0,2,4.0,Passive,0.0,C3,AM,0.0,0.0,,0,2,0,0,2,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3171949
